source,task,condition,offer_amount,agent_index,rank,feature_label,activation
ultimatum,ultimatum_response,baseline,40.0,35.0,8,manipulative tactics and strategies,24.0
ultimatum,ultimatum_response,baseline,40.0,35.0,9,German compound words,17.0
ultimatum,ultimatum_response,baseline,40.0,35.0,10,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
ultimatum,ultimatum_response,baseline,40.0,36.0,1,balance and trade-offs,131.0
ultimatum,ultimatum_response,baseline,40.0,36.0,2,game theory and related phrases,56.0
ultimatum,ultimatum_response,baseline,40.0,36.0,3,offers and options,47.0
ultimatum,ultimatum_response,baseline,40.0,36.0,4,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,baseline,40.0,36.0,5,manipulative tactics and strategies,32.0
ultimatum,ultimatum_response,baseline,40.0,36.0,6,choose between options,28.0
ultimatum,ultimatum_response,baseline,40.0,36.0,7,protecting against or preventing negative states,24.0
ultimatum,ultimatum_response,baseline,40.0,36.0,8,predicting uncertain outcomes,22.0
ultimatum,ultimatum_response,baseline,40.0,36.0,9,equality and fairness,21.0
ultimatum,ultimatum_response,baseline,40.0,36.0,10,German compound words,18.0
ultimatum,ultimatum_response,baseline,40.0,37.0,1,balance and trade-offs,131.0
ultimatum,ultimatum_response,baseline,40.0,37.0,2,game theory and related phrases,56.0
ultimatum,ultimatum_response,baseline,40.0,37.0,3,offers and options,47.0
ultimatum,ultimatum_response,baseline,40.0,37.0,4,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,baseline,40.0,37.0,5,manipulative tactics and strategies,32.0
ultimatum,ultimatum_response,baseline,40.0,37.0,6,choose between options,28.0
ultimatum,ultimatum_response,baseline,40.0,37.0,7,protecting against or preventing negative states,24.0
ultimatum,ultimatum_response,baseline,40.0,37.0,8,predicting uncertain outcomes,22.0
ultimatum,ultimatum_response,baseline,40.0,37.0,9,equality and fairness,21.0
ultimatum,ultimatum_response,baseline,40.0,37.0,10,German compound words,18.0
ultimatum,ultimatum_response,baseline,40.0,38.0,1,balance and trade-offs,131.0
ultimatum,ultimatum_response,baseline,40.0,38.0,2,game theory and related phrases,56.0
ultimatum,ultimatum_response,baseline,40.0,38.0,3,offers and options,47.0
ultimatum,ultimatum_response,baseline,40.0,38.0,4,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,baseline,40.0,38.0,5,manipulative tactics and strategies,32.0
ultimatum,ultimatum_response,baseline,40.0,38.0,6,choose between options,28.0
ultimatum,ultimatum_response,baseline,40.0,38.0,7,protecting against or preventing negative states,24.0
ultimatum,ultimatum_response,baseline,40.0,38.0,8,predicting uncertain outcomes,22.0
ultimatum,ultimatum_response,baseline,40.0,38.0,9,equality and fairness,21.0
ultimatum,ultimatum_response,baseline,40.0,38.0,10,German compound words,18.0
ultimatum,ultimatum_response,baseline,40.0,39.0,1,balance and trade-offs,129.0
ultimatum,ultimatum_response,baseline,40.0,39.0,2,game theory and related phrases,48.0
ultimatum,ultimatum_response,baseline,40.0,39.0,3,offers and options,43.0
ultimatum,ultimatum_response,baseline,40.0,39.0,4,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,baseline,40.0,39.0,5,choose between options,32.0
ultimatum,ultimatum_response,baseline,40.0,39.0,6,protecting against or preventing negative states,27.0
ultimatum,ultimatum_response,baseline,40.0,39.0,7,predicting uncertain outcomes,25.0
ultimatum,ultimatum_response,baseline,40.0,39.0,8,manipulative tactics and strategies,24.0
ultimatum,ultimatum_response,baseline,40.0,39.0,9,German compound words,17.0
ultimatum,ultimatum_response,baseline,40.0,39.0,10,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
ultimatum,ultimatum_response,baseline,40.0,40.0,1,balance and trade-offs,129.0
ultimatum,ultimatum_response,baseline,40.0,40.0,2,game theory and related phrases,48.0
ultimatum,ultimatum_response,baseline,40.0,40.0,3,offers and options,43.0
ultimatum,ultimatum_response,baseline,40.0,40.0,4,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,baseline,40.0,40.0,5,choose between options,32.0
ultimatum,ultimatum_response,baseline,40.0,40.0,6,protecting against or preventing negative states,27.0
ultimatum,ultimatum_response,baseline,40.0,40.0,7,predicting uncertain outcomes,25.0
ultimatum,ultimatum_response,baseline,40.0,40.0,8,manipulative tactics and strategies,24.0
ultimatum,ultimatum_response,baseline,40.0,40.0,9,German compound words,17.0
ultimatum,ultimatum_response,baseline,40.0,40.0,10,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
ultimatum,ultimatum_response,prompting,40.0,1.0,1,balance and trade-offs,167.0
ultimatum,ultimatum_response,prompting,40.0,1.0,2,game theory and related phrases,62.0
ultimatum,ultimatum_response,prompting,40.0,1.0,3,offers and options,49.0
ultimatum,ultimatum_response,prompting,40.0,1.0,4,predicting uncertain outcomes,48.0
ultimatum,ultimatum_response,prompting,40.0,1.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,1.0,6,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,1.0,7,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,1.0,8,to make rational decisions,22.0
ultimatum,ultimatum_response,prompting,40.0,1.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,1.0,10,manipulative tactics and strategies,21.0
ultimatum,ultimatum_response,prompting,40.0,2.0,1,balance and trade-offs,161.0
ultimatum,ultimatum_response,prompting,40.0,2.0,2,game theory and related phrases,63.0
ultimatum,ultimatum_response,prompting,40.0,2.0,3,offers and options,44.0
ultimatum,ultimatum_response,prompting,40.0,2.0,4,predicting uncertain outcomes,40.0
ultimatum,ultimatum_response,prompting,40.0,2.0,5,respecting and approaching sensitive topics,38.0
ultimatum,ultimatum_response,prompting,40.0,2.0,6,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,2.0,7,unethical illegal requests,30.0
ultimatum,ultimatum_response,prompting,40.0,2.0,8,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,2.0,9,to make rational decisions,25.0
ultimatum,ultimatum_response,prompting,40.0,2.0,10,equality and fairness,25.0
ultimatum,ultimatum_response,prompting,40.0,3.0,1,balance and trade-offs,164.0
ultimatum,ultimatum_response,prompting,40.0,3.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,3.0,3,respecting and approaching sensitive topics,48.0
ultimatum,ultimatum_response,prompting,40.0,3.0,4,unethical illegal requests,47.0
ultimatum,ultimatum_response,prompting,40.0,3.0,5,offers and options,43.0
ultimatum,ultimatum_response,prompting,40.0,3.0,6,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,3.0,7,predicting uncertain outcomes,37.0
ultimatum,ultimatum_response,prompting,40.0,3.0,8,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,3.0,9,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,3.0,10,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,4.0,1,balance and trade-offs,153.0
ultimatum,ultimatum_response,prompting,40.0,4.0,2,game theory and related phrases,65.0
ultimatum,ultimatum_response,prompting,40.0,4.0,3,predicting uncertain outcomes,43.0
ultimatum,ultimatum_response,prompting,40.0,4.0,4,offers and options,42.0
ultimatum,ultimatum_response,prompting,40.0,4.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,4.0,6,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,4.0,7,to make rational decisions,25.0
ultimatum,ultimatum_response,prompting,40.0,4.0,8,protecting against or preventing negative states,23.0
ultimatum,ultimatum_response,prompting,40.0,4.0,9,manipulative tactics and strategies,20.0
ultimatum,ultimatum_response,prompting,40.0,4.0,10,German compound words,17.0
ultimatum,ultimatum_response,prompting,40.0,5.0,1,balance and trade-offs,153.0
ultimatum,ultimatum_response,prompting,40.0,5.0,2,game theory and related phrases,62.0
ultimatum,ultimatum_response,prompting,40.0,5.0,3,offers and options,44.0
ultimatum,ultimatum_response,prompting,40.0,5.0,4,predicting uncertain outcomes,42.0
ultimatum,ultimatum_response,prompting,40.0,5.0,5,respecting and approaching sensitive topics,41.0
ultimatum,ultimatum_response,prompting,40.0,5.0,6,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,5.0,7,unethical illegal requests,32.0
ultimatum,ultimatum_response,prompting,40.0,5.0,8,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,5.0,9,to make rational decisions,24.0
ultimatum,ultimatum_response,prompting,40.0,5.0,10,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,6.0,1,balance and trade-offs,166.0
ultimatum,ultimatum_response,prompting,40.0,6.0,2,game theory and related phrases,63.0
ultimatum,ultimatum_response,prompting,40.0,6.0,3,respecting and approaching sensitive topics,51.0
ultimatum,ultimatum_response,prompting,40.0,6.0,4,unethical illegal requests,48.0
ultimatum,ultimatum_response,prompting,40.0,6.0,5,offers and options,43.0
ultimatum,ultimatum_response,prompting,40.0,6.0,6,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,6.0,7,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,6.0,8,equality and fairness,29.0
ultimatum,ultimatum_response,prompting,40.0,6.0,9,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,6.0,10,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,7.0,1,balance and trade-offs,158.0
ultimatum,ultimatum_response,prompting,40.0,7.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,7.0,3,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,7.0,4,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,7.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,7.0,6,respecting and approaching sensitive topics,36.0
ultimatum,ultimatum_response,prompting,40.0,7.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,7.0,8,unethical illegal requests,27.0
ultimatum,ultimatum_response,prompting,40.0,7.0,9,to make rational decisions,26.0
ultimatum,ultimatum_response,prompting,40.0,7.0,10,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,8.0,1,balance and trade-offs,168.0
ultimatum,ultimatum_response,prompting,40.0,8.0,2,game theory and related phrases,67.0
ultimatum,ultimatum_response,prompting,40.0,8.0,3,offers and options,47.0
ultimatum,ultimatum_response,prompting,40.0,8.0,4,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,8.0,5,predicting uncertain outcomes,35.0
ultimatum,ultimatum_response,prompting,40.0,8.0,6,respecting and approaching sensitive topics,33.0
ultimatum,ultimatum_response,prompting,40.0,8.0,7,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,8.0,8,unethical illegal requests,26.0
ultimatum,ultimatum_response,prompting,40.0,8.0,9,to make rational decisions,24.0
ultimatum,ultimatum_response,prompting,40.0,8.0,10,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,9.0,1,balance and trade-offs,158.0
ultimatum,ultimatum_response,prompting,40.0,9.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,9.0,3,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,9.0,4,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,9.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,9.0,6,respecting and approaching sensitive topics,36.0
ultimatum,ultimatum_response,prompting,40.0,9.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,9.0,8,unethical illegal requests,27.0
ultimatum,ultimatum_response,prompting,40.0,9.0,9,to make rational decisions,26.0
ultimatum,ultimatum_response,prompting,40.0,9.0,10,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,10.0,1,balance and trade-offs,158.0
ultimatum,ultimatum_response,prompting,40.0,10.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,10.0,3,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,10.0,4,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,10.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,10.0,6,respecting and approaching sensitive topics,34.0
ultimatum,ultimatum_response,prompting,40.0,10.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,10.0,8,unethical illegal requests,27.0
ultimatum,ultimatum_response,prompting,40.0,10.0,9,to make rational decisions,26.0
ultimatum,ultimatum_response,prompting,40.0,10.0,10,equality and fairness,23.0
ultimatum,ultimatum_response,prompting,40.0,11.0,1,balance and trade-offs,135.0
ultimatum,ultimatum_response,prompting,40.0,11.0,2,game theory and related phrases,57.0
ultimatum,ultimatum_response,prompting,40.0,11.0,3,predicting uncertain outcomes,43.0
ultimatum,ultimatum_response,prompting,40.0,11.0,4,offers and options,41.0
ultimatum,ultimatum_response,prompting,40.0,11.0,5,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,prompting,40.0,11.0,6,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,11.0,7,to make rational decisions,22.0
ultimatum,ultimatum_response,prompting,40.0,11.0,8,manipulative tactics and strategies,22.0
ultimatum,ultimatum_response,prompting,40.0,11.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,11.0,10,German compound words,17.0
ultimatum,ultimatum_response,prompting,40.0,12.0,1,balance and trade-offs,163.0
ultimatum,ultimatum_response,prompting,40.0,12.0,2,game theory and related phrases,66.0
ultimatum,ultimatum_response,prompting,40.0,12.0,3,predicting uncertain outcomes,50.0
ultimatum,ultimatum_response,prompting,40.0,12.0,4,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,12.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,12.0,6,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,12.0,7,ensuring security and protection,26.0
ultimatum,ultimatum_response,prompting,40.0,12.0,8,protecting against or preventing negative states,23.0
ultimatum,ultimatum_response,prompting,40.0,12.0,9,to make rational decisions,22.0
ultimatum,ultimatum_response,prompting,40.0,12.0,10,manipulative tactics and strategies,20.0
ultimatum,ultimatum_response,prompting,40.0,13.0,1,balance and trade-offs,153.0
ultimatum,ultimatum_response,prompting,40.0,13.0,2,game theory and related phrases,61.0
ultimatum,ultimatum_response,prompting,40.0,13.0,3,offers and options,44.0
ultimatum,ultimatum_response,prompting,40.0,13.0,4,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,13.0,5,predicting uncertain outcomes,32.0
ultimatum,ultimatum_response,prompting,40.0,13.0,6,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,13.0,7,manipulative tactics and strategies,24.0
ultimatum,ultimatum_response,prompting,40.0,13.0,8,protecting against or preventing negative states,24.0
ultimatum,ultimatum_response,prompting,40.0,13.0,9,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,13.0,10,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
ultimatum,ultimatum_response,prompting,40.0,14.0,1,balance and trade-offs,160.0
ultimatum,ultimatum_response,prompting,40.0,14.0,2,game theory and related phrases,63.0
ultimatum,ultimatum_response,prompting,40.0,14.0,3,offers and options,45.0
ultimatum,ultimatum_response,prompting,40.0,14.0,4,respecting and approaching sensitive topics,43.0
ultimatum,ultimatum_response,prompting,40.0,14.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,14.0,6,unethical illegal requests,36.0
ultimatum,ultimatum_response,prompting,40.0,14.0,7,predicting uncertain outcomes,35.0
ultimatum,ultimatum_response,prompting,40.0,14.0,8,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,14.0,9,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,14.0,10,equality and fairness,23.0
ultimatum,ultimatum_response,prompting,40.0,15.0,1,balance and trade-offs,135.0
ultimatum,ultimatum_response,prompting,40.0,15.0,2,game theory and related phrases,57.0
ultimatum,ultimatum_response,prompting,40.0,15.0,3,predicting uncertain outcomes,43.0
ultimatum,ultimatum_response,prompting,40.0,15.0,4,offers and options,41.0
ultimatum,ultimatum_response,prompting,40.0,15.0,5,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,prompting,40.0,15.0,6,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,15.0,7,to make rational decisions,22.0
ultimatum,ultimatum_response,prompting,40.0,15.0,8,manipulative tactics and strategies,22.0
ultimatum,ultimatum_response,prompting,40.0,15.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,15.0,10,German compound words,17.0
ultimatum,ultimatum_response,prompting,40.0,16.0,1,balance and trade-offs,163.0
ultimatum,ultimatum_response,prompting,40.0,16.0,2,game theory and related phrases,65.0
ultimatum,ultimatum_response,prompting,40.0,16.0,3,offers and options,43.0
ultimatum,ultimatum_response,prompting,40.0,16.0,4,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,16.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,16.0,6,unethical illegal requests,34.0
ultimatum,ultimatum_response,prompting,40.0,16.0,7,respecting and approaching sensitive topics,33.0
ultimatum,ultimatum_response,prompting,40.0,16.0,8,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,16.0,9,equality and fairness,25.0
ultimatum,ultimatum_response,prompting,40.0,16.0,10,to make rational decisions,24.0
ultimatum,ultimatum_response,prompting,40.0,17.0,1,balance and trade-offs,158.0
ultimatum,ultimatum_response,prompting,40.0,17.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,17.0,3,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,17.0,4,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,17.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,17.0,6,respecting and approaching sensitive topics,36.0
ultimatum,ultimatum_response,prompting,40.0,17.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,17.0,8,unethical illegal requests,27.0
ultimatum,ultimatum_response,prompting,40.0,17.0,9,to make rational decisions,26.0
ultimatum,ultimatum_response,prompting,40.0,17.0,10,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,18.0,1,balance and trade-offs,151.0
ultimatum,ultimatum_response,prompting,40.0,18.0,2,game theory and related phrases,63.0
ultimatum,ultimatum_response,prompting,40.0,18.0,3,offers and options,44.0
ultimatum,ultimatum_response,prompting,40.0,18.0,4,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,18.0,5,predicting uncertain outcomes,34.0
ultimatum,ultimatum_response,prompting,40.0,18.0,6,choose between options,29.0
ultimatum,ultimatum_response,prompting,40.0,18.0,7,to make rational decisions,25.0
ultimatum,ultimatum_response,prompting,40.0,18.0,8,respecting and approaching sensitive topics,25.0
ultimatum,ultimatum_response,prompting,40.0,18.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,18.0,10,unethical illegal requests,22.0
ultimatum,ultimatum_response,prompting,40.0,19.0,1,balance and trade-offs,165.0
ultimatum,ultimatum_response,prompting,40.0,19.0,2,game theory and related phrases,66.0
ultimatum,ultimatum_response,prompting,40.0,19.0,3,respecting and approaching sensitive topics,49.0
ultimatum,ultimatum_response,prompting,40.0,19.0,4,predicting uncertain outcomes,45.0
ultimatum,ultimatum_response,prompting,40.0,19.0,5,offers and options,44.0
ultimatum,ultimatum_response,prompting,40.0,19.0,6,unethical illegal requests,38.0
ultimatum,ultimatum_response,prompting,40.0,19.0,7,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,19.0,8,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,19.0,9,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,19.0,10,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,20.0,1,balance and trade-offs,158.0
ultimatum,ultimatum_response,prompting,40.0,20.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,20.0,3,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,20.0,4,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,20.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,20.0,6,respecting and approaching sensitive topics,36.0
ultimatum,ultimatum_response,prompting,40.0,20.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,20.0,8,unethical illegal requests,27.0
ultimatum,ultimatum_response,prompting,40.0,20.0,9,to make rational decisions,26.0
ultimatum,ultimatum_response,prompting,40.0,20.0,10,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,21.0,1,balance and trade-offs,151.0
ultimatum,ultimatum_response,prompting,40.0,21.0,2,game theory and related phrases,67.0
ultimatum,ultimatum_response,prompting,40.0,21.0,3,predicting uncertain outcomes,47.0
ultimatum,ultimatum_response,prompting,40.0,21.0,4,offers and options,42.0
ultimatum,ultimatum_response,prompting,40.0,21.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,21.0,6,unethical illegal requests,35.0
ultimatum,ultimatum_response,prompting,40.0,21.0,7,to make rational decisions,30.0
ultimatum,ultimatum_response,prompting,40.0,21.0,8,respecting and approaching sensitive topics,29.0
ultimatum,ultimatum_response,prompting,40.0,21.0,9,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,21.0,10,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,22.0,1,balance and trade-offs,153.0
ultimatum,ultimatum_response,prompting,40.0,22.0,2,game theory and related phrases,65.0
ultimatum,ultimatum_response,prompting,40.0,22.0,3,predicting uncertain outcomes,43.0
ultimatum,ultimatum_response,prompting,40.0,22.0,4,offers and options,42.0
ultimatum,ultimatum_response,prompting,40.0,22.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,22.0,6,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,22.0,7,to make rational decisions,25.0
ultimatum,ultimatum_response,prompting,40.0,22.0,8,protecting against or preventing negative states,23.0
ultimatum,ultimatum_response,prompting,40.0,22.0,9,manipulative tactics and strategies,20.0
ultimatum,ultimatum_response,prompting,40.0,22.0,10,German compound words,17.0
ultimatum,ultimatum_response,prompting,40.0,23.0,1,balance and trade-offs,167.0
ultimatum,ultimatum_response,prompting,40.0,23.0,2,game theory and related phrases,68.0
ultimatum,ultimatum_response,prompting,40.0,23.0,3,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,23.0,4,predicting uncertain outcomes,40.0
ultimatum,ultimatum_response,prompting,40.0,23.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,23.0,6,respecting and approaching sensitive topics,31.0
ultimatum,ultimatum_response,prompting,40.0,23.0,7,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,23.0,8,unethical illegal requests,26.0
ultimatum,ultimatum_response,prompting,40.0,23.0,9,equality and fairness,25.0
ultimatum,ultimatum_response,prompting,40.0,23.0,10,ensuring security and protection,24.0
ultimatum,ultimatum_response,prompting,40.0,24.0,1,balance and trade-offs,136.0
ultimatum,ultimatum_response,prompting,40.0,24.0,2,game theory and related phrases,55.0
ultimatum,ultimatum_response,prompting,40.0,24.0,3,predicting uncertain outcomes,42.0
ultimatum,ultimatum_response,prompting,40.0,24.0,4,offers and options,41.0
ultimatum,ultimatum_response,prompting,40.0,24.0,5,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,prompting,40.0,24.0,6,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,24.0,7,to make rational decisions,22.0
ultimatum,ultimatum_response,prompting,40.0,24.0,8,manipulative tactics and strategies,22.0
ultimatum,ultimatum_response,prompting,40.0,24.0,9,protecting against or preventing negative states,21.0
ultimatum,ultimatum_response,prompting,40.0,24.0,10,unethical illegal requests,18.0
ultimatum,ultimatum_response,prompting,40.0,25.0,1,balance and trade-offs,162.0
ultimatum,ultimatum_response,prompting,40.0,25.0,2,game theory and related phrases,65.0
ultimatum,ultimatum_response,prompting,40.0,25.0,3,offers and options,43.0
ultimatum,ultimatum_response,prompting,40.0,25.0,4,predicting uncertain outcomes,40.0
ultimatum,ultimatum_response,prompting,40.0,25.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,25.0,6,respecting and approaching sensitive topics,29.0
ultimatum,ultimatum_response,prompting,40.0,25.0,7,unethical illegal requests,28.0
ultimatum,ultimatum_response,prompting,40.0,25.0,8,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,25.0,9,equality and fairness,25.0
ultimatum,ultimatum_response,prompting,40.0,25.0,10,to make rational decisions,24.0
ultimatum,ultimatum_response,prompting,40.0,26.0,1,balance and trade-offs,158.0
ultimatum,ultimatum_response,prompting,40.0,26.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,26.0,3,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,26.0,4,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,26.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,26.0,6,respecting and approaching sensitive topics,34.0
ultimatum,ultimatum_response,prompting,40.0,26.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,26.0,8,unethical illegal requests,27.0
ultimatum,ultimatum_response,prompting,40.0,26.0,9,to make rational decisions,26.0
ultimatum,ultimatum_response,prompting,40.0,26.0,10,equality and fairness,23.0
ultimatum,ultimatum_response,prompting,40.0,27.0,1,balance and trade-offs,160.0
ultimatum,ultimatum_response,prompting,40.0,27.0,2,game theory and related phrases,63.0
ultimatum,ultimatum_response,prompting,40.0,27.0,3,offers and options,45.0
ultimatum,ultimatum_response,prompting,40.0,27.0,4,respecting and approaching sensitive topics,43.0
ultimatum,ultimatum_response,prompting,40.0,27.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,27.0,6,unethical illegal requests,36.0
ultimatum,ultimatum_response,prompting,40.0,27.0,7,predicting uncertain outcomes,35.0
ultimatum,ultimatum_response,prompting,40.0,27.0,8,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,27.0,9,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,27.0,10,equality and fairness,23.0
ultimatum,ultimatum_response,prompting,40.0,28.0,1,balance and trade-offs,136.0
ultimatum,ultimatum_response,prompting,40.0,28.0,2,game theory and related phrases,55.0
ultimatum,ultimatum_response,prompting,40.0,28.0,3,predicting uncertain outcomes,42.0
ultimatum,ultimatum_response,prompting,40.0,28.0,4,offers and options,41.0
ultimatum,ultimatum_response,prompting,40.0,28.0,5,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,prompting,40.0,28.0,6,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,28.0,7,to make rational decisions,22.0
ultimatum,ultimatum_response,prompting,40.0,28.0,8,manipulative tactics and strategies,22.0
ultimatum,ultimatum_response,prompting,40.0,28.0,9,protecting against or preventing negative states,21.0
ultimatum,ultimatum_response,prompting,40.0,28.0,10,unethical illegal requests,18.0
ultimatum,ultimatum_response,prompting,40.0,29.0,1,balance and trade-offs,148.0
ultimatum,ultimatum_response,prompting,40.0,29.0,2,game theory and related phrases,66.0
ultimatum,ultimatum_response,prompting,40.0,29.0,3,predicting uncertain outcomes,47.0
ultimatum,ultimatum_response,prompting,40.0,29.0,4,offers and options,44.0
ultimatum,ultimatum_response,prompting,40.0,29.0,5,research programs and laboratory studies,37.0
